<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2018.06.07;19:00:00;118.143;118.194;117.992;118.081;5731;0;1
2018.06.07;20:00:00;118.079;118.230;118.026;118.097;9471;0;1
2018.06.07;21:00:00;118.097;118.152;118.053;118.074;6263;0;1
2018.06.07;22:00:00;118.076;118.091;117.980;117.983;2731;0;1
2018.06.07;23:00:00;117.984;118.028;117.963;117.979;1323;0;1
2018.06.08;0:00:00;117.981;118.004;117.962;117.973;963;0;6
2018.06.08;1:00:00;117.974;117.995;117.966;117.971;682;0;1
2018.06.08;2:00:00;117.972;117.977;117.917;117.930;1156;0;1
2018.06.08;3:00:00;117.932;118.077;117.915;118.058;1928;0;1
2018.06.08;4:00:00;118.058;118.103;118.017;118.020;1562;0;1
2018.06.08;5:00:00;118.020;118.058;117.969;117.997;1054;0;1
2018.06.08;6:00:00;117.997;118.002;117.925;117.987;1267;0;1
2018.06.08;7:00:00;117.987;118.063;117.957;118.058;1252;0;1
2018.06.08;8:00:00;118.058;118.103;118.019;118.054;1590;0;1
2018.06.08;9:00:00;118.054;118.094;117.709;117.777;10516;0;1
2018.06.08;10:00:00;117.777;117.848;117.666;117.804;9196;0;1
2018.06.08;11:00:00;117.804;117.853;117.590;117.641;8274;0;1
2018.06.08;12:00:00;117.641;117.715;117.622;117.649;4219;0;1
2018.06.08;13:00:00;117.649;117.649;117.330;117.363;6395;0;1
2018.06.08;14:00:00;117.363;117.512;117.269;117.476;6799;0;1
2018.06.08;15:00:00;117.476;117.572;117.362;117.464;7384;0;1
2018.06.08;16:00:00;117.462;117.693;117.422;117.575;4764;0;1
2018.06.08;17:00:00;117.575;117.734;117.516;117.651;4683;0;1
2018.06.08;18:00:00;117.651;117.742;117.590;117.733;5549;0;1
2018.06.08;19:00:00;117.733;117.780;117.672;117.728;3471;0;1
2018.06.08;20:00:00;117.728;117.774;117.655;117.666;2529;0;1
2018.06.08;21:00:00;117.666;117.748;117.650;117.698;2153;0;1
2018.06.08;22:00:00;117.696;117.712;117.648;117.662;2556;0;1
2018.06.08;23:00:00;117.663;117.719;117.645;117.693;987;0;1
2018.06.11;0:00:00;117.732;117.751;117.721;117.739;988;0;5
2018.06.11;1:00:00;117.741;117.748;117.710;117.715;864;0;1
2018.06.11;2:00:00;117.715;117.860;117.713;117.845;862;0;1
2018.06.11;3:00:00;117.845;117.999;117.799;117.980;2363;0;1
2018.06.11;4:00:00;117.980;118.077;117.957;118.034;2298;0;1
2018.06.11;5:00:00;118.034;118.059;117.936;117.970;1623;0;1
2018.06.11;6:00:00;117.970;117.972;117.914;117.929;819;0;1
2018.06.11;7:00:00;117.929;117.995;117.903;117.985;871;0;1
2018.06.11;8:00:00;117.985;117.994;117.921;117.940;1270;0;1
2018.06.11;9:00:00;117.940;118.158;117.886;118.075;6991;0;1
2018.06.11;10:00:00;118.075;118.204;118.008;118.024;5550;0;1
2018.06.11;11:00:00;118.024;118.135;117.838;117.841;5675;0;1
2018.06.11;12:00:00;117.841;117.917;117.780;117.895;4191;0;1
2018.06.11;13:00:00;117.895;117.978;117.784;117.834;4395;0;1
2018.06.11;14:00:00;117.833;117.892;117.785;117.836;3268;0;1
2018.06.11;15:00:00;117.838;117.984;117.751;117.982;6701;0;1
2018.06.11;16:00:00;117.982;118.085;117.937;118.059;4839;0;1
2018.06.11;17:00:00;118.059;118.139;117.997;118.067;6281;0;1
2018.06.11;18:00:00;118.071;118.109;117.982;118.016;4606;0;1
2018.06.11;19:00:00;118.016;118.022;117.804;117.882;3462;0;1
2018.06.11;20:00:00;117.882;117.917;117.820;117.849;2707;0;1
2018.06.11;21:00:00;117.849;117.893;117.835;117.868;1795;0;1
2018.06.11;22:00:00;117.869;117.883;117.827;117.849;1397;0;1
2018.06.11;23:00:00;117.849;117.862;117.828;117.828;576;0;1
2018.06.12;0:00:00;117.821;117.844;117.817;117.821;1492;0;2
2018.06.12;1:00:00;117.821;117.825;117.714;117.749;1313;0;1
2018.06.12;2:00:00;117.749;117.788;117.719;117.726;1349;0;1
2018.06.12;3:00:00;117.725;117.733;117.410;117.528;5074;0;1
2018.06.12;4:00:00;117.529;117.621;117.436;117.600;2897;0;1
2018.06.12;5:00:00;117.601;117.709;117.551;117.693;2270;0;1
2018.06.12;6:00:00;117.693;117.713;117.618;117.644;1706;0;1
2018.06.12;7:00:00;117.644;117.706;117.635;117.689;1457;0;1
2018.06.12;8:00:00;117.689;117.748;117.667;117.689;2524;0;1
2018.06.12;9:00:00;117.689;117.713;117.563;117.658;5142;0;1
2018.06.12;10:00:00;117.657;118.037;117.656;117.939;7940;0;1
2018.06.12;11:00:00;117.939;118.090;117.872;117.933;6855;0;1
2018.06.12;12:00:00;117.933;118.032;117.859;117.959;4304;0;1
2018.06.12;13:00:00;117.959;117.984;117.841;117.841;4350;0;1
2018.06.12;14:00:00;117.841;117.948;117.761;117.934;3820;0;1
2018.06.12;15:00:00;117.933;118.008;117.749;118.004;9061;0;1
2018.06.12;16:00:00;118.004;118.007;117.856;117.878;6192;0;1
2018.06.12;17:00:00;117.878;117.958;117.825;117.867;6399;0;1
2018.06.12;18:00:00;117.867;117.954;117.793;117.908;4787;0;1
2018.06.12;19:00:00;117.907;117.931;117.730;117.736;3138;0;1
2018.06.12;20:00:00;117.736;117.736;117.362;117.509;7480;0;1
2018.06.12;21:00:00;117.509;117.515;117.329;117.497;4431;0;1
2018.06.12;22:00:00;117.500;117.548;117.465;117.512;2040;0;1
2018.06.12;23:00:00;117.511;117.512;117.447;117.454;876;0;1
2018.06.13;0:00:00;117.461;117.475;117.430;117.438;1078;0;3
2018.06.13;1:00:00;117.438;117.474;117.408;117.458;1190;0;1
2018.06.13;2:00:00;117.458;117.481;117.420;117.477;887;0;1
2018.06.13;3:00:00;117.477;117.523;117.448;117.457;1638;0;1
2018.06.13;4:00:00;117.457;117.482;117.399;117.452;1490;0;1
2018.06.13;5:00:00;117.453;117.493;117.442;117.477;839;0;1
2018.06.13;6:00:00;117.477;117.477;117.429;117.445;734;0;1
2018.06.13;7:00:00;117.445;117.450;117.397;117.437;756;0;1
2018.06.13;8:00:00;117.437;117.528;117.411;117.512;1582;0;1
2018.06.13;9:00:00;117.511;117.511;117.301;117.397;4364;0;1
2018.06.13;10:00:00;117.397;117.537;117.394;117.462;4205;0;1
2018.06.13;11:00:00;117.462;117.498;117.329;117.438;4665;0;1
2018.06.13;12:00:00;117.438;117.621;117.391;117.548;4788;0;1
2018.06.13;13:00:00;117.548;117.703;117.529;117.621;4177;0;1
2018.06.13;14:00:00;117.621;117.661;117.509;117.557;3131;0;1
2018.06.13;15:00:00;117.557;117.758;117.552;117.743;4390;0;1
2018.06.13;16:00:00;117.743;117.819;117.664;117.676;3666;0;1
2018.06.13;17:00:00;117.676;117.810;117.676;117.715;5197;0;1
2018.06.13;18:00:00;117.717;117.882;117.695;117.829;4195;0;1
2018.06.13;19:00:00;117.829;117.920;117.815;117.906;2882;0;1
2018.06.13;20:00:00;117.906;117.927;117.835;117.869;3062;0;1
2018.06.13;21:00:00;117.869;117.869;117.249;117.722;26002;0;1
2018.06.13;22:00:00;117.722;118.008;117.720;117.901;15145;0;1
2018.06.13;23:00:00;117.900;117.937;117.856;117.912;1260;0;1
2018.06.14;0:00:00;117.908;117.939;117.871;117.936;3498;0;1
2018.06.14;1:00:00;117.936;118.026;117.915;117.990;1469;0;1
2018.06.14;2:00:00;117.990;118.048;117.953;118.032;923;0;1
2018.06.14;3:00:00;118.032;118.037;117.921;117.955;1611;0;1
2018.06.14;4:00:00;117.955;118.005;117.899;117.976;2084;0;1
2018.06.14;5:00:00;117.976;117.987;117.896;117.981;1307;0;1
2018.06.14;6:00:00;117.982;118.026;117.949;118.013;1197;0;1
2018.06.14;7:00:00;118.014;118.059;118.008;118.040;623;0;1
2018.06.14;8:00:00;118.039;118.109;118.000;118.029;1904;0;1
2018.06.14;9:00:00;118.029;118.166;117.976;118.143;4068;0;1
2018.06.14;10:00:00;118.143;118.196;118.071;118.177;3334;0;1
2018.06.14;11:00:00;118.177;118.275;118.131;118.257;3906;0;1
2018.06.14;12:00:00;118.256;118.260;118.142;118.245;4423;0;1
2018.06.14;13:00:00;118.245;118.310;118.202;118.245;2671;0;1
2018.06.14;14:00:00;118.246;118.519;117.385;117.385;16895;0;1
2018.06.14;15:00:00;117.385;117.439;116.845;116.884;30017;0;1
2018.06.14;16:00:00;116.884;116.884;116.518;116.519;15808;0;1
2018.06.14;17:00:00;116.519;116.585;116.189;116.515;10319;0;1
2018.06.14;18:00:00;116.514;116.524;116.284;116.321;6800;0;1
2018.06.14;19:00:00;116.321;116.472;116.182;116.335;7717;0;1
2018.06.14;20:00:00;116.335;116.409;116.010;116.047;6772;0;1
2018.06.14;21:00:00;116.047;116.089;115.900;115.915;5051;0;1
2018.06.14;22:00:00;115.914;116.002;115.844;115.858;3680;0;1
2018.06.14;23:00:00;115.858;115.908;115.628;115.659;2261;0;1
2018.06.15;0:00:00;115.680;115.748;115.642;115.748;1464;0;3
2018.06.15;1:00:00;115.748;115.846;115.745;115.834;1230;0;1
2018.06.15;2:00:00;115.834;115.842;115.606;115.630;1857;0;1
2018.06.15;3:00:00;115.628;115.681;115.550;115.592;3028;0;1
2018.06.15;4:00:00;115.593;115.700;115.593;115.690;1636;0;1
2018.06.15;5:00:00;115.690;115.700;115.620;115.660;1114;0;1
2018.06.15;6:00:00;115.660;115.676;115.614;115.638;1102;0;1
2018.06.15;7:00:00;115.638;115.703;115.638;115.703;946;0;1
2018.06.15;8:00:00;115.703;115.756;115.595;115.616;2108;0;1
2018.06.15;9:00:00;115.616;115.718;115.462;115.687;8070;0;1
2018.06.15;10:00:00;115.687;115.925;115.430;115.894;11637;0;1
2018.06.15;11:00:00;115.893;116.002;115.836;115.919;7301;0;1
2018.06.15;12:00:00;115.919;116.153;115.863;116.027;7497;0;1
2018.06.15;13:00:00;116.027;116.067;115.590;115.946;13776;0;1
2018.06.15;14:00:00;115.946;115.996;115.818;115.880;5201;0;1
2018.06.15;15:00:00;115.880;116.111;115.843;116.031;8104;0;1
2018.06.15;16:00:00;116.031;116.263;115.972;115.986;10296;0;1
2018.06.15;17:00:00;115.985;116.270;115.963;116.177;8844;0;1
2018.06.15;18:00:00;116.177;116.267;116.079;116.154;7245;0;1
2018.06.15;19:00:00;116.154;116.180;116.017;116.050;4599;0;1
2018.06.15;20:00:00;116.050;116.106;116.002;116.104;2534;0;1
2018.06.15;21:00:00;116.104;116.148;116.058;116.061;2687;0;1
2018.06.15;22:00:00;116.060;116.144;116.039;116.114;2233;0;1
2018.06.15;23:00:00;116.114;116.115;116.059;116.070;1254;0;1
2018.06.18;0:00:00;115.874;116.015;115.863;115.945;3089;0;5
2018.06.18;1:00:00;115.946;115.960;115.930;115.945;1071;0;2
2018.06.18;2:00:00;115.945;115.969;115.903;115.930;936;0;1
2018.06.18;3:00:00;115.930;115.948;115.771;115.776;2376;0;1
2018.06.18;4:00:00;115.776;115.885;115.761;115.884;1366;0;1
2018.06.18;5:00:00;115.884;115.890;115.837;115.872;1334;0;1
2018.06.18;6:00:00;115.872;115.936;115.869;115.904;1071;0;1
2018.06.18;7:00:00;115.904;115.939;115.880;115.910;935;0;1
2018.06.18;8:00:00;115.910;115.985;115.910;115.929;1492;0;1
2018.06.18;9:00:00;115.928;115.975;115.742;115.742;4924;0;1
2018.06.18;10:00:00;115.742;115.797;115.652;115.725;6561;0;1
2018.06.18;11:00:00;115.725;115.913;115.701;115.898;5079;0;1
2018.06.18;12:00:00;115.898;116.107;115.890;115.973;4914;0;1
2018.06.18;13:00:00;115.973;116.196;115.946;116.186;4340;0;1
2018.06.18;14:00:00;116.186;116.242;116.102;116.107;4432;0;1
2018.06.18;15:00:00;116.107;116.200;116.039;116.052;4854;0;1
2018.06.18;16:00:00;116.051;116.086;115.952;116.042;5514;0;1
2018.06.18;17:00:00;116.042;116.203;115.970;116.119;7825;0;1
2018.06.18;18:00:00;116.119;116.173;116.044;116.053;5117;0;1
2018.06.18;19:00:00;116.052;116.096;116.012;116.046;2337;0;1
2018.06.18;20:00:00;116.046;116.148;116.026;116.139;2130;0;1
2018.06.18;21:00:00;116.139;116.214;116.118;116.147;1945;0;1
2018.06.18;22:00:00;116.149;116.201;116.136;116.165;1661;0;1
2018.06.18;23:00:00;116.165;116.238;116.145;116.222;913;0;1
2018.06.19;0:00:00;116.224;116.240;116.178;116.207;4697;0;1
2018.06.19;1:00:00;116.207;116.244;116.191;116.212;1677;0;1
2018.06.19;2:00:00;116.212;116.409;116.209;116.298;3387;0;1
2018.06.19;3:00:00;116.298;116.354;116.257;116.342;3265;0;1
2018.06.19;4:00:00;116.342;116.409;116.283;116.362;2659;0;1
2018.06.19;5:00:00;116.362;116.394;116.309;116.318;1871;0;1
2018.06.19;6:00:00;116.318;116.443;116.311;116.403;1805;0;1
2018.06.19;7:00:00;116.403;116.403;116.241;116.274;1991;0;1
2018.06.19;8:00:00;116.274;116.336;116.189;116.214;3320;0;1
2018.06.19;9:00:00;116.214;116.242;115.815;115.831;8876;0;1
2018.06.19;10:00:00;115.831;115.908;115.709;115.802;9243;0;1
2018.06.19;11:00:00;115.804;115.974;115.418;115.538;15200;0;1
2018.06.19;12:00:00;115.538;115.601;115.305;115.512;8374;0;1
2018.06.19;13:00:00;115.511;115.601;115.432;115.523;5859;0;1
2018.06.19;14:00:00;115.523;115.530;115.398;115.447;6759;0;1
2018.06.19;15:00:00;115.447;115.633;115.332;115.544;9105;0;1
2018.06.19;16:00:00;115.544;115.668;115.504;115.611;9491;0;1
2018.06.19;17:00:00;115.611;115.727;115.556;115.649;10473;0;1
2018.06.19;18:00:00;115.649;115.876;115.606;115.779;7723;0;1
2018.06.19;19:00:00;115.779;115.783;115.654;115.700;3495;0;1
2018.06.19;20:00:00;115.700;115.834;115.683;115.728;2896;0;1
2018.06.19;21:00:00;115.728;115.875;115.686;115.743;3015;0;1
2018.06.19;22:00:00;115.743;115.809;115.707;115.808;2100;0;1
2018.06.19;23:00:00;115.809;115.938;115.798;115.877;1278;0;1
2018.06.20;0:00:00;115.872;115.895;115.830;115.844;2947;0;3
2018.06.20;1:00:00;115.844;115.891;115.841;115.886;764;0;1
2018.06.20;2:00:00;115.886;115.955;115.874;115.881;1789;0;1
2018.06.20;3:00:00;115.881;115.891;115.758;115.760;1908;0;1
2018.06.20;4:00:00;115.760;115.866;115.729;115.817;2697;0;1
2018.06.20;5:00:00;115.817;115.882;115.771;115.807;2168;0;1
2018.06.20;6:00:00;115.807;115.815;115.710;115.746;1436;0;1
2018.06.20;7:00:00;115.746;115.748;115.676;115.703;1032;0;1
2018.06.20;8:00:00;115.703;115.789;115.671;115.727;2145;0;1
2018.06.20;9:00:00;115.726;115.842;115.634;115.667;5378;0;1
2018.06.20;10:00:00;115.667;115.928;115.628;115.765;8174;0;1
2018.06.20;11:00:00;115.765;115.765;115.359;115.573;11804;0;1
2018.06.20;12:00:00;115.573;115.756;115.562;115.645;5053;0;1
2018.06.20;13:00:00;115.645;115.737;115.568;115.611;3862;0;1
2018.06.20;14:00:00;115.611;115.749;115.571;115.741;3941;0;1
2018.06.20;15:00:00;115.741;115.968;115.698;115.937;8531;0;1
2018.06.20;16:00:00;115.937;115.999;115.762;115.824;12059;0;1
2018.06.20;17:00:00;115.826;115.861;115.664;115.787;10244;0;1
2018.06.20;18:00:00;115.785;115.918;115.734;115.916;6604;0;1
2018.06.20;19:00:00;115.915;115.940;115.856;115.889;4083;0;1
2018.06.20;20:00:00;115.889;115.958;115.851;115.916;2645;0;1
2018.06.20;21:00:00;115.917;115.927;115.776;115.864;3118;0;1
2018.06.20;22:00:00;115.864;115.889;115.797;115.808;1694;0;1
2018.06.20;23:00:00;115.807;115.841;115.696;115.704;1308;0;1
2018.06.21;0:00:00;115.695;115.767;115.691;115.733;1670;0;1
2018.06.21;1:00:00;115.733;115.770;115.724;115.766;695;0;1
2018.06.21;2:00:00;115.766;115.796;115.718;115.775;1214;0;1
2018.06.21;3:00:00;115.775;115.802;115.705;115.766;2145;0;1
2018.06.21;4:00:00;115.766;115.767;115.617;115.671;3044;0;1
2018.06.21;5:00:00;115.671;115.762;115.657;115.671;1633;0;1
2018.06.21;6:00:00;115.671;115.676;115.575;115.639;1898;0;1
2018.06.21;7:00:00;115.639;115.651;115.566;115.621;1240;0;1
2018.06.21;8:00:00;115.621;115.635;115.540;115.601;2420;0;1
2018.06.21;9:00:00;115.600;115.606;115.400;115.407;9560;0;1
2018.06.21;10:00:00;115.407;115.668;115.349;115.651;12146;0;1
2018.06.21;11:00:00;115.649;115.677;115.171;115.193;11918;0;1
2018.06.21;12:00:00;115.191;115.285;115.078;115.197;10083;0;1
2018.06.21;13:00:00;115.197;115.419;115.152;115.381;5868;0;1
2018.06.21;14:00:00;115.381;115.475;115.288;115.432;9342;0;1
2018.06.21;15:00:00;115.430;116.108;115.319;115.891;14244;0;1
2018.06.21;16:00:00;115.891;116.015;115.822;115.864;11298;0;1
2018.06.21;17:00:00;115.864;116.335;115.750;116.069;14625;0;1
2018.06.21;18:00:00;116.068;116.127;115.976;115.998;7220;0;1
2018.06.21;19:00:00;115.998;116.076;115.951;116.071;3688;0;1
2018.06.21;20:00:00;116.071;116.172;116.060;116.147;3312;0;1
2018.06.21;21:00:00;116.147;116.283;116.140;116.229;4092;0;1
2018.06.21;22:00:00;116.229;116.235;116.118;116.118;2607;0;1
2018.06.21;23:00:00;116.118;116.137;116.024;116.025;1237;0;1
2018.06.22;0:00:00;115.983;116.099;115.982;116.069;3263;0;1
2018.06.22;1:00:00;116.070;116.099;116.007;116.096;1295;0;1
2018.06.22;2:00:00;116.096;116.098;116.032;116.042;929;0;1
2018.06.22;3:00:00;116.042;116.177;116.042;116.117;2418;0;1
2018.06.22;4:00:00;116.117;116.128;116.006;116.006;2141;0;1
2018.06.22;5:00:00;116.006;116.068;116.006;116.052;1939;0;1
2018.06.22;6:00:00;116.052;116.153;116.042;116.132;1818;0;1
2018.06.22;7:00:00;116.132;116.152;116.087;116.137;1152;0;1
2018.06.22;8:00:00;116.137;116.381;116.137;116.327;3334;0;1
2018.06.22;9:00:00;116.326;116.411;116.246;116.369;9025;0;1
2018.06.22;10:00:00;116.372;116.738;116.372;116.513;14919;0;1
2018.06.22;11:00:00;116.512;116.711;116.411;116.692;11166;0;1
2018.06.22;12:00:00;116.692;116.749;116.573;116.582;8731;0;1
2018.06.22;13:00:00;116.584;116.591;116.320;116.428;11657;0;1
2018.06.22;14:00:00;116.429;116.528;116.348;116.424;5771;0;1
2018.06.22;15:00:00;116.423;116.563;116.397;116.540;6638;0;1
2018.06.22;16:00:00;116.540;116.662;116.428;116.500;10858;0;1
2018.06.22;17:00:00;116.500;116.545;116.172;116.376;11684;0;1
2018.06.22;18:00:00;116.376;116.403;116.292;116.295;5158;0;1
2018.06.22;19:00:00;116.295;116.524;116.292;116.477;3296;0;1
2018.06.22;20:00:00;116.477;116.620;116.467;116.613;3150;0;1
2018.06.22;21:00:00;116.613;116.674;116.556;116.626;3244;0;1
2018.06.22;22:00:00;116.626;116.658;116.577;116.587;1985;0;1
2018.06.22;23:00:00;116.588;116.634;116.539;116.539;1487;0;1
2018.06.25;0:00:00;116.635;116.671;116.560;116.645;1660;0;2
2018.06.25;1:00:00;116.645;116.692;116.629;116.692;1762;0;1
2018.06.25;2:00:00;116.692;116.726;116.601;116.604;1388;0;1
2018.06.25;3:00:00;116.604;116.612;116.517;116.565;4710;0;1
2018.06.25;4:00:00;116.564;116.605;116.498;116.564;4266;0;1
2018.06.25;5:00:00;116.565;116.579;116.470;116.471;2770;0;1
2018.06.25;6:00:00;116.470;116.567;116.461;116.560;2060;0;1
2018.06.25;7:00:00;116.560;116.567;116.503;116.522;1225;0;1
2018.06.25;8:00:00;116.523;116.568;116.394;116.417;3008;0;1
2018.06.25;9:00:00;116.417;116.481;116.298;116.307;8635;0;1
2018.06.25;10:00:00;116.307;116.456;116.284;116.434;10595;0;1
2018.06.25;11:00:00;116.438;116.707;116.402;116.589;8840;0;1
2018.06.25;12:00:00;116.589;116.646;116.390;116.495;6035;0;1
2018.06.25;13:00:00;116.495;116.521;116.394;116.518;4383;0;1
2018.06.25;14:00:00;116.519;116.933;116.517;116.875;7580;0;1
2018.06.25;15:00:00;116.875;117.016;116.793;116.820;5701;0;1
2018.06.25;16:00:00;116.820;116.937;116.779;116.798;5968;0;1
2018.06.25;17:00:00;116.798;116.904;116.711;116.877;7110;0;1
2018.06.25;18:00:00;116.876;116.980;116.823;116.930;5340;0;1
2018.06.25;19:00:00;116.930;117.017;116.900;116.917;3573;0;1
2018.06.25;20:00:00;116.917;117.017;116.912;116.969;1858;0;1
2018.06.25;21:00:00;116.969;117.130;116.969;117.041;2798;0;1
2018.06.25;22:00:00;117.041;117.122;116.986;116.993;4111;0;1
2018.06.25;23:00:00;116.993;117.049;116.972;117.027;1130;0;1
2018.06.26;0:00:00;117.027;117.039;116.987;117.000;1274;0;1
2018.06.26;1:00:00;117.000;117.065;116.993;117.022;961;0;1
2018.06.26;2:00:00;117.022;117.056;116.998;117.010;1300;0;1
2018.06.26;3:00:00;117.010;117.104;116.989;117.046;3300;0;1
2018.06.26;4:00:00;117.047;117.120;117.012;117.060;3344;0;1
2018.06.26;5:00:00;117.060;117.179;117.060;117.166;2945;0;1
2018.06.26;6:00:00;117.164;117.205;117.092;117.095;2084;0;1
2018.06.26;7:00:00;117.095;117.157;117.095;117.147;1274;0;1
2018.06.26;8:00:00;117.147;117.190;117.094;117.100;2866;0;1
2018.06.26;9:00:00;117.100;117.110;116.911;116.929;8607;0;1
2018.06.26;10:00:00;116.928;117.020;116.849;116.857;10921;0;1
2018.06.26;11:00:00;116.856;116.883;116.695;116.726;10084;0;1
2018.06.26;12:00:00;116.726;116.769;116.509;116.600;13933;0;1
2018.06.26;13:00:00;116.599;116.708;116.558;116.698;7976;0;1
2018.06.26;14:00:00;116.698;116.790;116.642;116.737;5776;0;1
2018.06.26;15:00:00;116.737;116.844;116.681;116.709;6855;0;1
2018.06.26;16:00:00;116.709;116.744;116.602;116.645;7180;0;1
2018.06.26;17:00:00;116.645;116.713;116.499;116.659;8307;0;1
2018.06.26;18:00:00;116.659;116.771;116.643;116.752;6069;0;1
2018.06.26;19:00:00;116.752;116.763;116.555;116.580;4383;0;1
2018.06.26;20:00:00;116.579;116.610;116.347;116.419;5159;0;1
2018.06.26;21:00:00;116.419;116.511;116.413;116.505;2580;0;1
2018.06.26;22:00:00;116.504;116.542;116.358;116.439;3056;0;1
2018.06.26;23:00:00;116.439;116.518;116.414;116.460;1364;0;1
2018.06.27;0:00:00;116.455;116.490;116.451;116.465;897;0;9
2018.06.27;1:00:00;116.465;116.515;116.459;116.498;1001;0;1
2018.06.27;2:00:00;116.498;116.521;116.482;116.494;703;0;1
2018.06.27;3:00:00;116.494;116.546;116.438;116.544;2602;0;1
2018.06.27;4:00:00;116.544;116.600;116.494;116.526;3854;0;1
2018.06.27;5:00:00;116.526;116.581;116.501;116.531;2378;0;1
2018.06.27;6:00:00;116.530;116.641;116.494;116.594;3441;0;1
2018.06.27;7:00:00;116.594;116.604;116.520;116.545;1711;0;1
2018.06.27;8:00:00;116.545;116.570;116.393;116.529;5064;0;1
2018.06.27;9:00:00;116.529;116.667;116.492;116.662;5720;0;1
2018.06.27;10:00:00;116.665;116.721;116.530;116.544;7801;0;1
2018.06.27;11:00:00;116.543;116.572;116.238;116.277;9398;0;1
2018.06.27;12:00:00;116.277;116.412;116.214;116.403;5830;0;1
2018.06.27;13:00:00;116.403;116.434;116.337;116.339;5097;0;1
2018.06.27;14:00:00;116.339;116.398;116.076;116.286;11720;0;1
2018.06.27;15:00:00;116.286;116.304;115.938;115.968;11718;0;1
2018.06.27;16:00:00;115.968;116.130;115.965;116.074;8234;0;1
2018.06.27;17:00:00;116.073;116.114;115.935;115.940;8348;0;1
2018.06.27;18:00:00;115.940;115.972;115.816;115.874;7878;0;1
2018.06.27;19:00:00;115.874;115.913;115.750;115.827;4916;0;1
2018.06.27;20:00:00;115.827;115.894;115.642;115.671;4327;0;1
2018.06.27;21:00:00;115.671;115.684;115.526;115.570;2965;0;1
2018.06.27;22:00:00;115.571;115.581;115.404;115.531;5388;0;1
2018.06.27;23:00:00;115.531;115.611;115.519;115.524;1615;0;1
2018.06.28;0:00:00;115.516;115.632;115.514;115.587;10170;0;1
2018.06.28;1:00:00;115.587;115.625;115.575;115.597;1731;0;1
2018.06.28;2:00:00;115.597;115.637;115.555;115.628;1406;0;1
2018.06.28;3:00:00;115.629;115.652;115.538;115.651;4092;0;1
2018.06.28;4:00:00;115.651;115.671;115.596;115.642;3730;0;1
2018.06.28;5:00:00;115.643;115.714;115.640;115.708;2837;0;1
2018.06.28;6:00:00;115.708;115.730;115.653;115.679;1944;0;1
2018.06.28;7:00:00;115.679;115.690;115.620;115.623;1360;0;1
2018.06.28;8:00:00;115.623;115.637;115.475;115.559;4053;0;1
2018.06.28;9:00:00;115.559;115.591;115.271;115.406;6302;0;1
2018.06.28;10:00:00;115.406;115.697;115.274;115.598;9862;0;1
2018.06.28;11:00:00;115.603;115.651;115.354;115.550;7651;0;1
2018.06.28;12:00:00;115.550;115.802;115.530;115.760;6549;0;1
2018.06.28;13:00:00;115.760;115.978;115.660;115.923;6889;0;1
2018.06.28;14:00:00;115.924;115.928;115.766;115.858;5267;0;1
